小说
	4732177
	1054917
	1200840
	1186392
	1200843
	1321789
	4120475
	4067621
	10430611
	10512236
	1065970
	1060852
	3194071
	24829798
	1083477
	3406401
	10345557
	1016003
	1018153
	6793756
	2046308
	20389197
	1082945
	23186549
	4173402
	1073744
	4922655
	1049477
	20425433
	10508054
	25751315
	19950612
	3323987
	11612936
	1090043
	3210683
	14278377
	4166819
	2669319
	6742586
	25697801
	10522844
	24859816
	2297786
	3673771
	6885341
	1016300
	21993104
	1805988
	20425489
	1009257
	21327874
	1829226
	24527559
	11511232
	4202417
	1856494
	1040104
	3326892
	1317899
	1077492
	21778349
	1261153
	1119590
	25733467
	3345595
	6880158
	5423775
	1043485
	3003477
	25844033
	5921802
	25831630
	25708959
	5367304
	5367303
	20506305
	20506307
	3293231
	10563555
	25839400
外国文学
	2165076
	25802823
	1014144
	1607478
	5403795
	6791412
	4266008
	6781794
	10000764
	5383804
	4198469
	2212371
	1015398
	10569619
	2257878
	2042063
	1068920
	1050951
	10955921
	3160833
	4219120
	1326838
	11528350
	1444558
	10764013
	1076330
	1023709
	20493367
	10554684
	1042434
	1063401
	5446490
	6973020
	2214350
	1174721
	25747871
	20452427
	20414496
	20414497
	4292149
	1009285
	1865089
	20273030
	10483855
	6397533
	3402988
	3183723
	1316648
	24875416
	6874612
	3643270
	25699387
	1768642
	2042629
	2165084
	2193877
	6060418
	25790302
	4082015
	1812843
	2065564
	1883353
	25705629
	1077638
	1417878
	3137289
	3024623
	4313207
	3055316
	1012637
	2061444
	1016486
	10763170
	1119528
	10809023
	25729105
	24856615
	1041007
	1097395
	2158684
	3442373
	2035162
	4105446
	4105444
	1052074
	4908872
	4753689
	2036569
	2194123
	21263656
	25808056
	5366444
	20473122
	2036561
	2174400
	6857344
	20453463
	25812993
	4213990
	5289426
	10598170
	10589329
	1092168
	1072015
	4898534
	2036573
	1948922
	1064828
	4882148
	10537645
	19898714
	6440324
	10762880
	1088812
	2283762
	1039840
	3123757
	25747869
	25747868
	7007231
	1052203
	10764363
	2143732
	1205054
	1030469
	1255006
	1837654
	25747867
	25747866
	4732188
	3831788
	1034066
	6833935
	5940877
	2382542
	20428297
	4299250
	24866359
	10589335
	1859108
	2062599
	10589336
	1072334
	2375988
	1793721
	19975230
	10564102
	24696728
	1005918
	2219098
	25744411
	4191638
	11597313
	1057197
	6041086
	11584574
	1007433
	2209227
	1083317
	25844787
	1856025
	1025336
	24856608
	25774978
	3266349
	1765512
	21325488
	11542577
	4908885
	1963669
	1039487
	1418058
	3266345
	3014444
	11535042
	4245064
	5980471
	3664221
	1079252
	3324036
	20392524
	5299919
	25801088
	1470235
	24107596
	2173262
	10875994
	25801080
	10473355
	7063852
	4143051
	2141139
	25843186
	6730333
	1038196
	1400705
	10563464
	1400707
	24866005
	10544776
	2036576
	25735731
	2050779
	1082147
	3127852
	1417385
	1083316
	2229229
	1874411
	1088418
	21622634
	4187411
	1006113
	2073481
	3228779
	3420077
	1040771
	1321790
	10809667
	20515419
	2131426
	4199421
	3765331
	10578490
	4870150
	5248331
	20453231
	6724865
	2245449
	1035477
	25817163
	3926717
	21714777
	5940806
	4714018
	3158733
	10763902
	10746177
	1917078
	1418345
	1415226
	4714015
	4708130
	3025620
	19985023
	1469414
	1316652
	3537590
	1256406
	11584608
	11225975
	1771464
	1863930
	1055234
	6310320
	6797396
	6832303
	24755048
	4202422
	24871631
	2227700
	1889166
	3899039
	4732123
	4898552
	1083030
	25782982
	21690069
	2255871
	1441980
	1045365
	7175251
	6800379
	1780277
	1850861
	4062465
	6890671
	1960035
	4736101
	5366382
	5990487
	1045934
	21347957
	3586491
	3861531
	5043526
	4719265
	20273136
	20273137
	1451270
	3733083
	1428066
	1949121
	25768864
	3253854
	20273138
	3665961
	3277484
	24523682
	4246974
	4160472
	6016240
	1081422
	21322400
	1051193
	4246979
	5248289
	3596307
	2147647
	1339959
	1434071
	2973325
	1082945
	1203622
	2969263
	1090877
	20444771
	20380988
	1028201
	4116629
	1082946
	20380987
	25832156
	1047138
	3086832
	4882008
	1082518
	10604943
	1443561
	1041128
	10759466
	20398022
	1036274
	3402999
	24845582
	2669319
	3662742
	1205370
	4279817
	2042633
	1438394
	4171951
	25850008
	1049957
	25745707
	4215171
	2295912
	20493369
	24525766
	2154960
	1082584
	25849147
	25831578
	5395157
	3124525
	1017143
	5336228
	4120485
	4191577
	24382569
	25748800
	4160483
	20256917
	5321892
	5321895
	5321894
	5321896
	3594151
	2350407
	6003394
	3826899
	25793980
	20435635
	3835355
	2174410
	3769738
	4213981
	25800698
	1083435
	25709706
	1074155
	4856199
	21978753
	6813370
	1047325
	1790005
	4714156
	4898547
	20488772
	25708075
	5940553
	15047243
	3003258
	23260998
	5419801
	3073401
	25841018
	5264479
	20470936
	10594787
	4203630
	5264477
	6791425
	1825855
	1792749
	1812223
	6100929
	1119839
	1958871
	25774713
	10725024
	1082387
	6879215
	24840517
	25697228
	1060117
	1077778
	3668430
	4262685
	1006991
	4074706
	1072319
	1058661
	1026317
	4164054
	24838958
	25847680
	1098639
	2980471
	5383175
	21681263
	25841860
	1852700
	2003092
	20501761
	10566125
	25814346
	6973816
	3442377
	2056749
	3608208
	21329239
	1052828
	25839466
	6560651
	11600030
	1013502
	1255288
	1052360
	4154988
	6016234
	1051714
	4149805
	1063796
	3024319
	20499983
	4152770
	10732771
	1119522
	2568067
	25722936
	11026780
	24866010
	1427288
	2032117
	3871911
	1085470
	6010144
	6844341
	6789605
	1070246
	22693008
	2135139
	21371398
	2180619
	6784964
	1468560
	25780791
	1336330
	1437969
	1923602
	5363264
	20003449
	4172046
	1849791
	1870313
	1082159
	4882010
	19950784
	2280027
	20003446
	1222136
	19974144
	4151189
	1876333
	4729341
	1430530
	3151990
	1006197
	1770782
	24750970
	3266350
	3266351
	2124556
	4252085
	3013903
	1781525
	5347700
	1040211
	1089049
	1186350
	1141406
	25752975
	5996568
	25752977
	6540230
	10774932
	4065785
	24749997
	25704584
	1389884
	1867064
	1203244
	3091295
	3999563
	10282582
	3821057
	1092335
	7916024
	10473352
	24876106
	4212245
	25790810
	5920385
	3315879
	7046857
	3136267
	2008724
	1092149
	4881998
	3689118
	3218534
	24695340
	3401258
	20435629
	1858493
	1038656
	1045352
	4734066
	21263655
	25848648
	3673651
	21778147
	6890669
	25756947
	1430657
	3931849
	1041896
	24846034
	1065341
	10749924
	4151134
	3640067
	25819940
	25697801
	5299807
	21319774
	25746421
	10607551
	1040053
	2254616
	24899757
	24871651
	1483870
	11597331
	10774752
	2973335
	1440972
	1042006
	1027587
	4220020
	1427634
	6712407
	6712406
	1045818
	2042167
	3888110
	24736805
	1432596
	3090810
	4882011
	2165057
	2296687
	4141829
	3431637
	3246904
	2971734
	24541883
	3662751
	1010472
	1292416
	25808977
	1468997
	2073345
	3499285
	1062694
	1071241
	7175434
	1325834
	10794357
	25831464
	1880825
	1017334
	2228707
	1873900
	1022632
	1031741
	6789551
	6784957
	1066762
	10442281
	1042638
	1083762
	2364762
	1469878
	4826530
	1786670
	25773634
	6784965
	1851385
	1433659
	3578470
	2136484
	4836697
	1105149
	7916069
	1505436
	2156635
	6021091
	20381804
	7065568
	23130129
	3836566
	1228110
	19950785
	1431870
	1016003
	4282086
	1066165
	1064841
	2093212
	24738206
	5940829
	21993104
	24738208
	1064707
	3689094
	2265995
	10554689
	22606931
	4742942
	4729502
	1280603
	5394486
	1037954
	10955922
	11508896
	10548822
	2251691
	24753401
	25748132
	1291199
	5264463
	1097835
	1085860
	21957048
	1035848
	19950612
	1046209
	25812629
	20392523
	1397467
	4882091
	1870262
	20392525
	5448179
	3131626
	10875996
	2302217
	20326626
	2061644
	25768151
	1024197
	3597031
	3781776
	2160292
	3003460
	4247000
	20389038
	4832486
	10555486
	1868698
	1148843
	3583331
	1030366
	3608235
	10512506
	1085021
	11528305
	3138839
	4903295
	4621099
	1917972
	1103080
	3010128
	6560648
	11498196
	24887637
	1793713
	20273121
	1794620
	19951332
	1792474
	2165063
	1274387
	1872158
	3335362
	4071859
	5326883
	25733467
	1950154
	1254731
	1032431
	24540812
	2032523
	4737325
	1358243
	5394500
	1916614
	4882023
	3669671
	1242927
	4175473
	4105424
	10567283
	1760730
	3884761
	1007772
	3242664
	1012189
	24722916
	2568438
	20513013
	2214344
	4836951
	1067293
	1212469
	20453483
	1780046
	6057607
	20375515
	3783409
	20259499
	2243692
	1083429
	1083428
	24758483
	4313213
	2996596
	5391766
	25722953
	5980585
	11499797
	24871971
	2245301
	1013225
	2372670
	1926728
	1013380
	1212488
	2035179
	2035171
	20425489
	1203251
	2146277
	1019624
	1982200
	1426852
	3327495
	6877623
	24877343
	6041708
	2146279
	1019628
	5275373
	1016429
	3015783
	5410174
	24876111
	6039246
	10565151
	2139305
	3716506
	3137185
	10536432
	4905953
	19944212
	1411023
	2295122
	20275657
	3242857
	6861517
	4882159
	6831222
	1011228
	24847416
	1035478
	1438816
	11528358
	1945004
	1062343
	3174506
	2188229
	6746290
	20301792
	1818583
	6903227
	4615442
	1424741
	5366441
	10740054
	25747874
	25772862
	20470853
	3898308
	1008988
	1030554
	1959270
	25752127
	4010969
	3263006
	1424569
	1465324
	1882915
	23164130
	22196844
	24855421
	23164134
	4827792
	24760873
	1119498
	20437599
	21693203
	1056023
	25127404
	2301475
	4011440
	4841640
	19962936
	25724491
	4140447
	3989541
	24871663
	1032672
	6712398
	3393056
	25833211
	1083480
	24385076
	6390423
	25697503
	1084336
	20370875
	1086249
	11511201
	1048173
	1213546
	25843679
	4849378
	6097966
	5993314
	1017839
	5958726
	4832482
	5993310
	1949579
	3765092
	1440159
	1258498
	4845007
	20392561
	24934182
	4233385
	3316438
	1000251
	19976126
	2161892
	21328036
	1040397
	24760692
	21328688
	1455933
	20434037
	4863905
	5406557
	2254615
	19964968
	5406559
	5264480
	2931788
	5283663
	5247161
	3649661
	1013469
	20458893
	3302645
	3003470
	1858513
	1442869
	1312558
	1170801
	1186392
	1484616
	1321789
	1949417
	4120475
	1279212
	10512236
	1105150
	20501718
	1885262
	3888123
	1083477
	3406401
	10345557
	25778124
	6793756
	1001136
	3597825
	11588823
	4173402
	5988558
	20425439
	25784780
	20425433
	1876746
	1878495
	1603984
	25751315
	4164096
	1043008
	1793033
	3210683
	10519369
	1331454
	1015864
	3129584
	1083089
	12425726
	10522844
	24859816
	1982096
	4024778
	6310335
	3438303
	1064275
	3662421
	10483439
	1009257
	1829226
	4427083
	24527559
	1807562
	4202417
	5038509
	1856494
	1040104
	20441569
	3326892
	1011702
	1012117
	1766685
	1077492
	21778349
	10955911
	2359197
	25746445
	3003477
	3190550
	25762414
	5921802
	25831630
	25708959
	3673771
	20506305
	24699423
	20506307
	11516760
	10563555
	25772855
文学
	2165076
	1830445
	1014144
	1607478
	4151117
	1072316
	6781794
	24839756
	5383804
	25714740
	4198469
	2212371
	25733470
	1963684
	10764363
	1068920
	1050951
	10955921
	3075281
	1078250
	11528350
	10764013
	3427162
	25772862
	3225756
	25696089
	1049957
	10955922
	7055536
	20493284
	1029553
	5446490
	1949679
	1059419
	1949674
	24754123
	25747871
	20414497
	1003986
	1212080
	5299766
	1865089
	24872210
	4885241
	25805200
	1316648
	6874612
	3643270
	25699387
	21460732
	2042629
	11586903
	2193877
	1063401
	20425053
	4719265
	25802944
	6896040
	1417878
	3137289
	2377241
	1760432
	4313207
	21978753
	4010969
	25817152
	4621342
	1016486
	1819978
	25729105
	24856615
	1082349
	1097395
	2158684
	2035162
	4105446
	4105444
	1007305
	1052074
	1021990
	4908872
	2036569
	1444077
	21263656
	25808056
	1961670
	2250587
	2036561
	3860856
	1036397
	6857344
	10588835
	1770782
	20452802
	3665961
	4011670
	5289426
	10589329
	1092168
	10569619
	1072015
	25744944
	1948922
	1064828
	19900003
	10537645
	19898714
	6440324
	6429292
	1088812
	1011215
	2283762
	4240403
	3123757
	1077196
	7014927
	1030789
	1052203
	2042063
	1085883
	1398395
	1205054
	25846182
	10587562
	25784438
	5423772
	4732188
	3831788
	3391248
	6833935
	5940877
	3391245
	1119498
	20278799
	25816576
	4299250
	1081144
	1859108
	25751980
	1780277
	25785796
	1088418
	4905854
	10946178
	10483439
	23780549
	20433554
	1165173
	20433553
	1005918
	4191638
	1020961
	3001466
	25716611
	20471507
	10581659
	2255871
	11584574
	1007433
	1022914
	1082387
	10607710
	25726537
	1449352
	10740054
	1856025
	1255288
	2350407
	3266349
	11542577
	4908885
	25839097
	25660221
	6391166
	3266345
	3014444
	24722098
	24856608
	4245064
	1008145
	1079252
	4203630
	5299919
	2136140
	3987362
	1046680
	1185908
	1053759
	25801080
	19965972
	4143051
	4127574
	6808941
	3018339
	1398441
	1038196
	1400705
	10563464
	1400707
	24866005
	20391459
	25857983
	1316606
	2050779
	3259428
	25751763
	1417385
	1083316
	1752349
	11597313
	5395162
	1874411
	1288913
	1288916
	25789686
	11535030
	2068249
	25789689
	4187411
	2005705
	1006113
	2073481
	3228779
	20435635
	25802595
	20433605
	2214350
	2010284
	1005521
	6388661
	6397275
	5348044
	1174721
	1083317
	4178476
	2245449
	1418180
	3803820
	3926717
	24843834
	21714777
	1092149
	4714018
	10763905
	10763902
	10746177
	1917078
	1415226
	3333989
	4714015
	1082138
	3537590
	1091904
	11584608
	1771464
	1048173
	1863930
	6041686
	1055234
	6310320
	6797396
	5337243
	1046265
	6864307
	3136271
	24755048
	4202422
	1465007
	1146304
	4881999
	3880832
	24871631
	20501718
	1072189
	25697801
	3899039
	4732123
	1057244
	25764295
	5905348
	2375972
	21690069
	2162347
	25866817
	22768133
	1045365
	1962233
	1790005
	6800379
	1033825
	3606804
	1960035
	1767945
	1008732
	5366382
	1318126
	1456692
	3861531
	5043526
	1002513
	2165063
	20273137
	1428066
	1029791
	24754720
	4059800
	24523682
	25804649
	4160472
	1081422
	2257188
	1051193
	4246979
	1015403
	1434071
	1281653
	2969263
	20444771
	20380988
	3447140
	1082946
	1088065
	3783409
	1047138
	2988943
	1082518
	10604943
	1883991
	1169895
	1768642
	1010349
	10759466
	1015104
	3402999
	24298657
	24872489
	1205370
	5288327
	1041616
	1418711
	2042633
	1438394
	5419801
	3642673
	20452319
	2295912
	3073401
	2154960
	1082584
	1812843
	25831578
	1097992
	1291809
	25762598
	5336228
	3633461
	1729284
	22714154
	4120485
	6892602
	25835503
	4884218
	24382569
	3662594
	11516760
	1089243
	5321892
	5321895
	25803923
	5321896
	3621542
	21346610
	20413742
	1052360
	3826899
	1794620
	1020459
	25793980
	3339812
	3835355
	3610681
	3769738
	3277199
	4213981
	1083435
	19985027
	2016749
	1012637
	25708075
	1049522
	5350804
	15047243
	5337248
	3003258
	1054685
	25716112
	2160230
	20470934
	24870163
	1040397
	10594787
	4000908
	1489675
	2039292
	1792749
	24319078
	1005358
	1055301
	1291570
	1119839
	1036446
	20273773
	1253310
	6879215
	1021709
	1060117
	6718314
	1006991
	4219120
	19967320
	1058661
	25864044
	25843109
	3640067
	24838958
	25847680
	2980471
	21681263
	25841860
	1008357
	11501640
	20501761
	24529164
	3662581
	25814346
	3662230
	2056749
	25832112
	1256406
	3608208
	1181370
	1052828
	1883245
	25839466
	24760962
	1458164
	1029111
	3538438
	25778837
	6783708
	4154988
	2008284
	25812629
	1051714
	4149805
	10877051
	4154985
	4152770
	10732771
	1119522
	2568067
	1002299
	1418058
	25699117
	1079440
	1085470
	4737325
	6789605
	4105411
	22693008
	2135139
	21371398
	6784964
	2071207
	1815640
	22196844
	1437969
	1013267
	25735727
	25831879
	1849791
	25847224
	1082154
	5406559
	1082150
	19974144
	25812824
	1768100
	6265779
	3151990
	22264311
	3266350
	2124556
	25785270
	1004539
	1080370
	4882023
	1089049
	1143694
	24538715
	1141406
	24827120
	25741244
	10774932
	6527141
	3866885
	5366440
	1043815
	1418686
	25770575
	1057197
	1276297
	10282582
	24872503
	1792668
	2377014
	3821057
	1092335
	2377012
	1073349
	10473352
	10473355
	4212245
	25790810
	5920385
	1317899
	24871971
	1042006
	3136267
	25722936
	1209899
	19930665
	6794016
	1203426
	4881998
	3689118
	21649772
	6042374
	4886245
	11528305
	1045352
	4734066
	25748787
	5908161
	3673651
	1980436
	2003092
	3797733
	6890669
	1088581
	25756947
	25756940
	24540864
	1076598
	3931849
	1041896
	24380058
	10749924
	4259314
	3389460
	1491239
	4151134
	1060852
	1011754
	22993829
	1433835
	21617698
	24292290
	25746421
	10739735
	1939182
	25722953
	24871651
	4861485
	1856285
	6973816
	3311009
	25813591
	1076654
	2973335
	1440972
	1019568
	7046857
	4220020
	23765239
	6712407
	1045818
	1963310
	20413880
	10774752
	3090810
	4882011
	25283615
	3391717
	2073345
	1928294
	2971734
	1791664
	1987453
	1010472
	1000579
	1023000
	1292416
	1468997
	3246904
	25805041
	1085799
	1062694
	25827812
	1441980
	1325834
	6732178
	2281861
	1017334
	5269439
	24849840
	1022632
	24749997
	6789551
	1026036
	25788697
	10679501
	10442281
	1083762
	2364762
	1014278
	1469878
	3263006
	1038492
	1786670
	1311280
	25733162
	1851385
	3578470
	2136484
	1105149
	1401795
	25763852
	7916069
	1027247
	1505436
	10440147
	10569855
	1438669
	24699651
	4238144
	3836566
	19950785
	1431870
	1066165
	4173403
	1807769
	24738206
	3448867
	1083089
	25747868
	1236194
	2376336
	24738208
	1064707
	3689094
	1009094
	5980581
	4729502
	1280603
	5394486
	5293823
	11508896
	1014578
	10548822
	2251691
	24753401
	25751315
	25748132
	1291199
	1004992
	1398463
	25731506
	1085860
	6811366
	3598313
	1046209
	5333599
	1721111
	3264642
	11505930
	20392523
	20279665
	20392525
	20392524
	3131626
	4207781
	10875996
	2302217
	20326626
	2061644
	1024197
	1058679
	4742918
	3597031
	6002887
	1063796
	1441488
	3698217
	24858340
	1829614
	10555486
	1868698
	3583331
	3608235
	1147193
	21692813
	25829399
	1039752
	25734211
	1034066
	1023709
	20267987
	4621099
	1917972
	1103080
	3010128
	5275059
	1469028
	24887637
	3013624
	1015864
	2213463
	25829575
	1023045
	5423803
	12404751
	2218216
	25841288
	25835907
	1391191
	1274387
	1020670
	1872158
	3335362
	6742586
	3391246
	3018322
	5326883
	1950154
	1032431
	2032523
	1050339
	24859816
	24845545
	1052990
	1022060
	3669671
	3609269
	4175473
	1015452
	1400059
	4105424
	1760730
	1007772
	1012189
	10768064
	24699085
	19987957
	3518332
	2568438
	20513012
	20513013
	1003000
	5913472
	1067293
	1212469
	20453483
	1780046
	1910477
	20375515
	1038476
	1069059
	1083428
	1061242
	2996596
	5248289
	25800339
	1013225
	1016300
	1013380
	4881850
	3740431
	2035179
	2261591
	6010144
	1082334
	2035171
	20425489
	1460313
	20433556
	1426852
	3327495
